url,ads_id,title,price,type,land_area,building_area,bedrooms,bathrooms,maid_bedrooms,maid_bathrooms,ruang_tamu,ruang_makan,additional_rooms,floors,certificate,address,address_road,address_city,address_district,address_subdistrict,garage_capacity,carport_capacity,facilities,description,posting_date,posting_date_month,posting_date_year,poster,electricity_capacity,house_orientation,image_url,SCHOOL,UNIVERSITY,HOSPITAL,MALL,MARKET,TRANSPORT,WORSHIP
https://www.olx.co.id/item/jual-rumah-hitung-tanah-posisi-10-menit-dari-pintu-tol-kukusan-iid-923811011,923811011,JUAL RUMAH HITUNG TANAH POSISI 10 menit dari Pintu Tol Kukusan,2750000000.0,Rumah,300.0,150.0,4,3,0.0,0.0,0.0,0.0,1,1.0,SHM,Jl Nusa Indah 3 No 2,Beji,Depok Kota,Beji,Beji,1,3,"['AC', 'Garden', 'Carport', 'Garasi', 'Telephone', 'PAM']","['spesifikasi rumah:', '* tanah kavling', '* luas tanah 300m²', '* luas bangunan 120m²', '* letak di hook, bisa hadap timur dan selatan', '* jalanan depan rumah lebar 6 m', '* dekat jalur angkot', '* dekat dengan berbagai toko & cafe', '* dekat lapangan bola', '* jarak 500 meter ke kampus ui', '* jarak 1km ke jalan raya margonda', '* dekat ke stasiun kereta depok baru &      terminal bis depok', '* dekat dengan mall', '* sertifikat hak milik', '* halaman luas dengan pohon buah', '* ada taman kompleks di depan rumah', '* jumlah kamar tidur : 4', '* jumlah kamar mandi : 3', '* carport: 3 mobil', '* listrik: 2300', '* gas alam', '* air : sumur pompa', '* akses jalan: jalan lebar 6 m', '* harga : 2,75 milyar', '10 menit ke pintu tol kukusan']",15 August 2024,8,2024,Didi,2300.0,Timur,"['https://apollo.olx.co.id/v1/files/66a64cd489bbb-ID/image', 'https://apollo.olx.co.id/v1/files/66a64cd2ba1a8-ID/image', 'https://apollo.olx.co.id/v1/files/66a64cd244485-ID/image', 'https://apollo.olx.co.id/v1/files/66a64cd329f20-ID/image', 'https://apollo.olx.co.id/v1/files/66a64cd4ae25d-ID/image', 'https://apollo.olx.co.id/v1/files/66a64cd2be69c-ID/image', 'https://apollo.olx.co.id/v1/files/66a64cd31e540-ID/image', 'https://apollo.olx.co.id/v1/files/66a64cd2148da-ID/image', 'https://apollo.olx.co.id/v1/files/66a64cd2b02fb-ID/image']",0,1,0,1,0,1,0
https://www.olx.co.id/item/di-jual-rumah-di-perumnas-depok-tengah-hub081220392244-iid-925503684,925503684,"Di jual Rumah di perumnas depok tengah, hub.081220392244",650000000.0,Rumah,90.0,90.0,4,1,0.0,0.0,0.0,0.0,0,1.0,SHM,Jl.sadewa 1 Depok tengah,Sukmajaya,Depok Kota,Sukmajaya,Sukmajaya,0,0,,"['rumah di depok 2 tengah,dekat dgn jln raya proklamasi  cocok untuk kontrakan atau tmpt tnggl,', 'terletak di belakang intermedia books store depok tengah,', 'dekat dengan ruko,', 'dekat jalur angkot,', 'akses mudah ke margonda atau ke jl raya bogor.', 'lingkungan aman di jaga keamanan..', 'dekat dengan tempat ibadah,ad lapangan bulu tangkis dan futsal', 'bangunan lama ...perlu renov , kondisi apa adanya.', 'nego di tempat.']",14 September 2024,9,2024,Edy Syn,,,"['https://apollo.olx.co.id/v1/files/66dd0b78b3dc0-ID/image', 'https://apollo.olx.co.id/v1/files/66dd0b79dfb97-ID/image', 'https://apollo.olx.co.id/v1/files/66dd0b7a6b814-ID/image', 'https://apollo.olx.co.id/v1/files/66dea3374bf0f-ID/image']",0,0,0,0,0,0,0
https://www.olx.co.id/item/rumah-cluster-model-scandinavian-iid-925502758,925502758,Rumah Cluster Model Scandinavian,189000000.0,Rumah,48.0,45.0,2,1,0.0,0.0,0.0,0.0,0,1.0,SHM,,Sawangan,Depok Kota,Sawangan,Sawangan,0,0,,"['akses motor', 'akses pindahan dekat kehalang 1 rumah', 'free biaya surat surat', 'shm', 'cash only', 'bisa cash bertahap 3x pembayaran', 'info : melga']",8 September 2024,9,2024,Melga Nova Magdalena,,,['https://statics.olx.co.id/olxid/misc/emptyState_v1.png'],0,0,0,0,0,0,0
https://www.olx.co.id/item/jual-apartemen-margonda-residence-2-depok-iid-921947689,921947689,Jual Apartemen Margonda Residence 2 Depok,235000000.0,Apartemen,21.0,21.0,1,1,0.0,0.0,0.0,0.0,0,1.0,,Margonda depok,Beji,Depok Kota,Beji,Beji,1,0,"['AC', 'Fire Extenguisher', 'Garasi', 'PAM', 'Refrigerator', 'Swimming Pool']","['dijual apartemen margonda residence 2 type studio', 'jalan margonda raya kav.462-465 pondok cina kota depok 16424', 'tower hh', 'size: 21 m2', 'tipe: studio', 'bathroom: 1', 'full furnish', 'sudah sertifikat tinggal balik nama pembeli', 'facility:', 'kolam renang, gym, lapangan tenis, taman.', 'lokasi sangat dekat dengan:', '1. rsud bunda margonda (sebelah apartemen)', '2. kampus universitas indonesia (bisa jln kaki 5 menit sampai)', '3. mall margo city 5 menit', '4. detos 5 menit', '5. kampus gunadarma margonda 5 menit', 'berada di pusat kota depok', 'selling price: (nego sampai deal)']",8 September 2024,9,2024,fadel alamsyah,,,"['https://apollo.olx.co.id/v1/files/666e9a293f885-ID/image', 'https://apollo.olx.co.id/v1/files/666e9a2a4915b-ID/image', 'https://apollo.olx.co.id/v1/files/666e9a26cdf29-ID/image', 'https://apollo.olx.co.id/v1/files/666e9a27285a4-ID/image', 'https://apollo.olx.co.id/v1/files/666e9a272ca6b-ID/image', 'https://apollo.olx.co.id/v1/files/666e9a28346ee-ID/image', 'https://apollo.olx.co.id/v1/files/666e9a29c6440-ID/image']",0,1,1,1,0,0,0
https://www.olx.co.id/item/cukup-booking-3-juta-dapat-diskon-15-juta-khusus-minggu-ini-iid-925502708,925502708,Cukup Booking 3 juta Dapat Diskon 15 juta Khusus Minggu ini,225000000.0,Rumah,40.0,30.0,2,1,0.0,0.0,1.0,0.0,1,1.0,SHM,Kota depok,Sawangan,Depok Kota,Sawangan,Sawangan,1,1,"['AC', 'Carport', 'Gordyn', 'Oven', 'PAM', 'Garasi', 'Garden', 'Telephone']","['√ booking 3 juta minggu ini langsung dapat potongan harga 15 juta', 'rumah 1 lantai setengah termurah di kota depok', 'harga rumah 240 juta cash, apabila booking 3 juta di minggu ini langsung dapat potongan harga 15 juta, harga jadi 225 juta cash .', 'hanya berlaku di minggu ini saja , lewat dari minggu ini harga normal 240 jt .', '√ booking fee 3 juta sudah termasuk dari harga jual.', '√ apabila booking 3 juta artinya harga jadi 225 juta', '√ pembayaran cash bertahap 3x bayar .', '_ tidak di kpr', '_ tidak di kredit', '# legalitas #', 'shm', 'imb', 'pbb', '# fasilitas #', '√ pos security', '√ cctv', '√ system keamanan 24 jam', '√ jalan perumahan masuk 3 mobil', '√ musollah', 'lokasi aman, bebas dari banjir, tidak ada sutet', 'lokasi sangat ramai dan padat penduduk', 'lt : 40m', 'lb : 30m', 'kamar tidur : 2', 'kamar mandi : 1', 'ruang tamu', 'dapur', 'mezzanine', 'garasi', 'taman', 'teras', '# harga sudah termasuk #', '√ ac', '√ biaya notaris', '√ biaya balik nama shm', '√ biaya surat - surat', '√ torn air', '√ air pam', '√ listrik token 1300 watt', 'tersedia posisi di hook dan pojok', 'tersedia rumah type :', '36/50', '40/60', '40/70', '45/80', '50/90', '60/100', '65/120', 'spesifikasi :', 'pondasi batu kali + cakar ayam + sloop cor', 'dinding hebel, dobel dinding', 'closed duduk', 'listrik token 1300 watt', 'air pdam', 'pintu panel', 'kusen alumunium', 'atap genteng kanmuri', 'rangka atap baja ringan', 'plafond gypsum', 'lantai full granit 60x60', '"" lokasi sangat strategis ""', 'ke stasiun depok lama 5 menit', 'ke stasiun citayam 5 menit', 'dekat pintu tol desari', 'dekat pintu tol margonda', 'dekat kampus ui , bsi, gunadarma', 'dekat sekolah smp negri 9 depok', 'dekat sekolah smp darma pertiwi', 'dekat sekolah smp fazar plus', 'dekat sekolah cakra buana', 'dekat sekolah al-azhar', 'dekat sekolah smk almutadin', 'dekat sekolah smk izzata', 'dekat sdit, tk, paud', 'dekat pasar tradisional dan swalayan', 'dekat alfamart, indomart, alfamidi, atm centre', 'dekat mall dtc, mall depok, plaza depok', 'dekat itc depok, transmart depok', 'dekat margocity dan depok town square', 'dekat puskesmas , apotik, klinik, bidan', 'dekat rs hermina, rs citama, rs bakti yudha', 'dekat rsud depok, rs mitra keluarga', 'dekat spbu, toko elektronik, toko furniture, dll', 'dekat bank bca, bni, btn, bri, dll', 'dekat wisata air dan wisata kuliner .', 'info lebih lengkap via whatsapp']",8 September 2024,9,2024,Lala,,,"['https://apollo.olx.co.id/v1/files/66dd0531acba3-ID/image', 'https://apollo.olx.co.id/v1/files/66dd05312a5c9-ID/image', 'https://apollo.olx.co.id/v1/files/66dd05326c301-ID/image', 'https://apollo.olx.co.id/v1/files/66dd0533b9bc6-ID/image', 'https://apollo.olx.co.id/v1/files/66dd0533b2048-ID/image', 'https://apollo.olx.co.id/v1/files/66dd05343537b-ID/image', 'https://apollo.olx.co.id/v1/files/66dd053575641-ID/image', 'https://apollo.olx.co.id/v1/files/66dd0536e8b8b-ID/image', 'https://apollo.olx.co.id/v1/files/66dd05366419e-ID/image', 'https://apollo.olx.co.id/v1/files/66dd0537912-ID/image', 'https://apollo.olx.co.id/v1/files/66dd0537b2267-ID/image', 'https://apollo.olx.co.id/v1/files/66dd0538a7ef2-ID/image', 'https://apollo.olx.co.id/v1/files/66dd053840fe5-ID/image', 'https://apollo.olx.co.id/v1/files/66dd0539c82a1-ID/image', 'https://apollo.olx.co.id/v1/files/66dd053a5709d-ID/image', 'https://apollo.olx.co.id/v1/files/66dd053b1a5c9-ID/image', 'https://apollo.olx.co.id/v1/files/66dd053c150f7-ID/image', 'https://apollo.olx.co.id/v1/files/66dd053db7dde-ID/image']",1,1,1,1,1,1,0
https://www.olx.co.id/item/di-jual-rumah-dekat-toll-komplek-puri-kukusan-depok-iid-923520802,923520802,Di jual rumah dekat toll komplek Puri kukusan depok,1300000000.0,Rumah,140.0,120.0,4,2,0.0,0.0,0.0,0.0,1,1.0,SHM,,Beji,Depok Kota,Beji,Beji,0,3,,"['di jual rumah di komplek purikukusan, jl. juragan sinda, kel. kukusan, kec. beji, kota depok.', 'akses :', '5 menit dari/ke gerbang tol kukusan', '5 menit dari/ke kampus teknik ui', 'spesifikasi :', '- luas tanah : 140 m', '- luas bangunan : 120 m', '- kamar tidur : 4 (ac 3)', '- kamar mandi : 2', '- listrik : 2200 va', '- air : pompa air toren', '- lantai : 1', '- carport : 3', '- sertifikat : shm, imb, pbb', 'harga 1,3 milyard negotiable']",8 September 2024,9,2024,Bagus Ismoyojati,2200.0,,"['https://apollo.olx.co.id/v1/files/66dd23e75424e-ID/image', 'https://apollo.olx.co.id/v1/files/66dd23e842666-ID/image', 'https://apollo.olx.co.id/v1/files/66dd23e8ea69e-ID/image', 'https://apollo.olx.co.id/v1/files/66dd23e986bae-ID/image', 'https://apollo.olx.co.id/v1/files/66dd23e97d27-ID/image']",0,1,0,0,0,1,0
https://www.olx.co.id/item/dijual-rumah-730m-dengan-taman-luas-dbelakang-trawat-cilodong-depok-iid-919499031,919499031,Dijual rumah 730m dengan taman luas dbelakang trawat cilodong depok,3500000000.0,Rumah,710.0,80.0,2,2,0.0,0.0,1.0,0.0,1,2.0,SHM,Cilodong depok,Sukmajaya,Depok Kota,Sukmajaya,Sukmajaya,1,1,"['AC', 'Carport', 'Garasi', 'Garden', 'Gordyn', 'Oven', 'Stove', 'Telephone', 'Water heater']","['dijual rumah 730m dengan taman luas dbelakang trawat cilodong depok', 'shm pbb imb', 'luas 710m', 'rumah 80m', 'dua lantai', 'kamar dua atas satu (los)bawah satu', 'ruang tamu', 'dapur bersih', 'wastafel', 'cuci piring', 'cuci baju', 'teras', 'tanah sisa untuk tanaman hias', 'taman bermain', 'taman pohon', 'niat awal mau buat kolam renang atau tempat futsal tp g jd kr mau dijual kr bu', 'lokasi pinggir jalan raya (utama)', 'dilalui angkot terminal depok', 'rumah dijual. full furnish', 'dsb', 'rumah hanya untuk jd villa utk weekend', 'acara kluarga', 'dan disewakan prewedding dan reuni utk kebun dibelakang', 'dan buka cafe angkringan', 'dsb', 'harga dbawah pasaran kr jual cpt y? boleh d cek pinggir jln permeter sdh 8juta an', 'buka harga d 3.5milyar nego sampai jadi', 'harga nego masih d angka 3m', 'bisa kpr bank', 'bs termin 3bulan', 'untuk lebih lengkap jelas nya hub', 'hera demotie', 'heijo daun pro', 'maaf hanya hub by wa ya', 'tidak menerima panggilan telepon', 'noted', 'harga dan deskripsi sesuai penjual nya', 'terimakasih']",8 September 2024,9,2024,Hera Demotie,,,"['https://apollo.olx.co.id/v1/files/6627a4d44ac51-ID/image', 'https://apollo.olx.co.id/v1/files/6627a4d6a63b-ID/image', 'https://apollo.olx.co.id/v1/files/6627a4d74eee-ID/image', 'https://apollo.olx.co.id/v1/files/6627a4d8ee050-ID/image', 'https://apollo.olx.co.id/v1/files/6627a4dcadaec-ID/image', 'https://apollo.olx.co.id/v1/files/6627a4dd5a513-ID/image', 'https://apollo.olx.co.id/v1/files/6627a4ded165e-ID/image', 'https://apollo.olx.co.id/v1/files/6627a4df51ee1-ID/image', 'https://apollo.olx.co.id/v1/files/6627a4e03d559-ID/image', 'https://apollo.olx.co.id/v1/files/6627a4e2592f1-ID/image', 'https://apollo.olx.co.id/v1/files/6627a4e4a16a3-ID/image', 'https://apollo.olx.co.id/v1/files/6627a4e4e448a-ID/image', 'https://apollo.olx.co.id/v1/files/6627a4e54e4f0-ID/image', 'https://apollo.olx.co.id/v1/files/6627a4e65e027-ID/image', 'https://apollo.olx.co.id/v1/files/6627a4e8cbc7d-ID/image', 'https://apollo.olx.co.id/v1/files/6627a4e941aa8-ID/image', 'https://apollo.olx.co.id/v1/files/6627a4ea177c2-ID/image', 'https://apollo.olx.co.id/v1/files/6627a4ec98e52-ID/image', 'https://apollo.olx.co.id/v1/files/6627a4ed52ee9-ID/image', 'https://apollo.olx.co.id/v1/files/6627a4eeeee10-ID/image']",1,0,1,0,1,1,0
https://www.olx.co.id/item/cuma-225-jt-diskon-15-jt-3x-bayar-iid-925501798,925501798,"Cuma 225 jt , diskon 15 jt , 3x bayar",225000000.0,Rumah,40.0,30.0,2,1,0.0,0.0,1.0,0.0,1,1.0,SHM,Kota depok,Sawangan,Depok Kota,Sawangan,Sawangan,1,1,"['AC', 'Carport', 'Garasi', 'Gordyn', 'Garden', 'PAM', 'Telephone']","['√ booking 3 juta minggu ini langsung dapat potongan harga 15 juta', 'rumah 1 lantai setengah termurah di kota depok', 'harga rumah 240 juta cash, apabila booking 3 juta di minggu ini langsung dapat potongan harga 15 juta, harga jadi 225 juta cash .', 'hanya berlaku di minggu ini saja , lewat dari minggu ini harga normal 240 jt .', '√ booking fee 3 juta sudah termasuk dari harga jual.', '√ apabila booking 3 juta artinya harga jadi 225 juta', '√ pembayaran cash bertahap 3x bayar .', '_ tidak di kpr', '_ tidak di kredit', '# legalitas #', 'shm', 'imb', 'pbb', '# fasilitas #', '√ pos security', '√ cctv', '√ system keamanan 24 jam', '√ jalan perumahan masuk 3 mobil', '√ musollah', 'lokasi aman, bebas dari banjir, tidak ada sutet', 'lokasi sangat ramai dan padat penduduk', 'lt : 40m', 'lb : 30m', 'kamar tidur : 2', 'kamar mandi : 1', 'ruang tamu', 'dapur', 'mezzanine', 'garasi', 'taman', 'teras', '# harga sudah termasuk #', '√ ac', '√ biaya notaris', '√ biaya balik nama shm', '√ biaya surat - surat', '√ torn air', '√ air pam', '√ listrik token 1300 watt', 'tersedia posisi di hook dan pojok', 'tersedia rumah type :', '36/50', '40/60', '40/70', '45/80', '50/90', '60/100', '65/120', 'spesifikasi :', 'pondasi batu kali + cakar ayam + sloop cor', 'dinding hebel, dobel dinding', 'closed duduk', 'listrik token 1300 watt', 'air pdam', 'pintu panel', 'kusen alumunium', 'atap genteng kanmuri', 'rangka atap baja ringan', 'plafond gypsum', 'lantai full granit 60x60', '"" lokasi sangat strategis ""', 'ke stasiun depok lama 5 menit', 'ke stasiun citayam 5 menit', 'dekat pintu tol desari', 'dekat pintu tol margonda', 'dekat kampus ui , bsi, gunadarma', 'dekat sekolah smp negri 9 depok', 'dekat sekolah smp darma pertiwi', 'dekat sekolah smp fazar plus', 'dekat sekolah cakra buana', 'dekat sekolah al-azhar', 'dekat sekolah smk almutadin', 'dekat sekolah smk izzata', 'dekat sdit, tk, paud', 'dekat pasar tradisional dan swalayan', 'dekat alfamart, indomart, alfamidi, atm centre', 'dekat mall dtc, mall depok, plaza depok', 'dekat itc depok, transmart depok', 'dekat margocity dan depok town square', 'dekat puskesmas , apotik, klinik, bidan', 'dekat rs hermina, rs citama, rs bakti yudha', 'dekat rsud depok, rs mitra keluarga', 'dekat spbu, toko elektronik, toko furniture, dll', 'dekat bank bca, bni, btn, bri, dll', 'dekat wisata air dan wisata kuliner .', 'info lebih lengkap via whatsapp']",8 September 2024,9,2024,Linda,,,"['https://apollo.olx.co.id/v1/files/66dcfcac33bb2-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfcad63767-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfcae1c9f9-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfcafcbf22-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfcb065a93-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfcb18d0fd-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfcb17fba-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfcb214f8e-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfcb3cc21c-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfcb438711-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfcb663658-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfcb662fd3-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfcb7e8bdf-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfcb82b59b-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfcb94f282-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfcbaaa1f-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfcbbb13ee-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfcbc17623-ID/image']",1,1,1,1,1,1,0
https://www.olx.co.id/item/hunian-ala-eropa-akses-terdekat-ke-stasiun-depok-lama-nempel-gdc-iid-921513993,921513993,Hunian ala eropa akses terdekat ke stasiun depok lama nempel gdc,1050000000.0,Rumah,85.0,80.0,3,3,0.0,0.0,1.0,0.0,1,2.0,SHM,Tirtajaya sukmajaya depok,Sukmajaya,Depok Kota,Sukmajaya,Sukmajaya,0,1,"['AC', 'Carport', 'Garden']","['hunian konsep  klasik', 'lokasi strategis dekat stasiun depok', 'spesifikasi', 'luas tanah 65-90m²', 'luas bangunan 80m²', 'harga mulai 895 jt  all in', 'sepesifikasi', '3 kamar tidur', '3 kamar mandi', 'ruang tamu', 'ruang keluarga', 'balkon', 'dapur', 'harga sudah include semua biaya-biaya', 'dari biaya kpr, notaris, asuransi, bphtb, imb, sampai balik nama shm.', 'lokasi :', '1 menit jalan raya ksu', '3 menit ke kantor pusat pemerintahan kota depok', '4 menit ke alun2 kota depok', '5 menit rs citramrdika', '6-7 menit ke stasiun depok', '13 menit ke toll margonda', 'dekat sarana kuliner', 'dekat sekolahan', 'dekat pasar', 'segera survey unit nya', 'info detail lengkap dan promo terbaru rumah hub', 'meeting point gudang jne tirtajaya sukmajaya']",8 September 2024,9,2024,Purnama Property,,,"['https://apollo.olx.co.id/v1/files/66625ab880de6-ID/image', 'https://apollo.olx.co.id/v1/files/66625ab9bd241-ID/image', 'https://apollo.olx.co.id/v1/files/66625ab94487e-ID/image', 'https://apollo.olx.co.id/v1/files/66625aba3c10a-ID/image', 'https://apollo.olx.co.id/v1/files/66625abab11f5-ID/image', 'https://apollo.olx.co.id/v1/files/66625abbc4e3a-ID/image', 'https://apollo.olx.co.id/v1/files/66625abbe562e-ID/image', 'https://apollo.olx.co.id/v1/files/66625abc95cd9-ID/image']",1,0,1,0,1,1,0
https://www.olx.co.id/item/rumah-tanpa-dp-angsuran-3jt-an-di-kemang-bogor-mainroad-jl-bogor-bsd-iid-923576708,923576708,RUMAH TANPA DP ANGSURAN 3JT AN DI KEMANG BOGOR MAINROAD JL BOGOR - BSD,645000000.0,Rumah,62.0,49.0,3,2,0.0,0.0,0.0,0.0,1,2.0,SHM,,Sawangan,Depok Kota,Sawangan,Sawangan,0,1,,"['rumah tanpa dp angsuran 3jt an di kemang bogor mainroad jl bogor - bsd', 'rumah 2 lantai dengan fitur modern harga mulai dari 600 jutaan dan terletak di kawasan hijau selatan jakarta disertai udara yang sejuk dan suasana nyaman membuat setiap penghuni serasa liburan setiap saat', 'tersedia', 'type 42/60', 'type 54/72', 'type 68/72', '3 kamar tidur', '2 kamar mandi', 'taman', 'dapur', 'carport', 'fasilitas modern :', 'smart home sistem', 'smart door lock', 'listrik underground', 'high cieling bedroom', 'swimming pool', 'club house', 'one gate sistem', 'sertifikat hak milik - imb', 'harga mulai 600jt an', 'cukup booking 3jt an (all in)', 'tanpa dp', 'free', 'biaya kpr', 'pajak bphtb', 'ajb - bn', 'ac 2 unit (bonus)', 'kanopi (bonus)', '-berlokasi di jalan raya bogor - bsd dengan', 'suasana hijau dan asri', '-akses toll bogor ring road hanya 10 menit', '-stasiun krl bojonggede hanya 15 menit', '-15 menit ke aeon mall sentul', '-20 menit ke mall the park sawangan', 'informasi survei', 'asep amo property']",8 September 2024,9,2024,Asep Amo ⁰⁸¹⁸⁰⁹⁰⁵⁸⁷⁰⁰,,,"['https://apollo.olx.co.id/v1/files/66dd21801c090-ID/image', 'https://apollo.olx.co.id/v1/files/66dd21802400d-ID/image', 'https://apollo.olx.co.id/v1/files/66dd2181b5480-ID/image', 'https://apollo.olx.co.id/v1/files/66dd218167d1-ID/image', 'https://apollo.olx.co.id/v1/files/66dd2181573d9-ID/image', 'https://apollo.olx.co.id/v1/files/66dd218238e5a-ID/image', 'https://apollo.olx.co.id/v1/files/66dd218337439-ID/image', 'https://apollo.olx.co.id/v1/files/66dd2183a0f79-ID/image']",1,0,1,1,0,1,0
https://www.olx.co.id/item/beli-sekarang-langsung-dapat-diskon-15-jt-iid-925501603,925501603,Beli sekarang langsung dapat diskon 15 jt,225000000.0,Rumah,40.0,30.0,2,1,0.0,0.0,1.0,0.0,1,1.0,SHM,Kota depok,Beji,Depok Kota,Beji,Beji,1,1,"['AC', 'Carport', 'Garasi', 'Garden', 'Gordyn', 'PAM', 'Telephone']","['√ booking 3 juta minggu ini langsung dapat potongan harga 15 juta', 'rumah 1 lantai setengah termurah di kota depok', 'harga rumah 240 juta cash, apabila booking 3 juta di minggu ini langsung dapat potongan harga 15 juta, harga jadi 225 juta cash .', 'hanya berlaku di minggu ini saja , lewat dari minggu ini harga normal 240 jt .', '√ booking fee 3 juta sudah termasuk dari harga jual.', '√ apabila booking 3 juta artinya harga jadi 225 juta', '√ pembayaran cash bertahap 3x bayar .', '_ tidak di kpr', '_ tidak di kredit', '# legalitas #', 'shm', 'imb', 'pbb', '# fasilitas #', '√ pos security', '√ cctv', '√ system keamanan 24 jam', '√ jalan perumahan masuk 3 mobil', '√ musollah', 'lokasi aman, bebas dari banjir, tidak ada sutet', 'lokasi sangat ramai dan padat penduduk', 'lt : 40m', 'lb : 30m', 'kamar tidur : 2', 'kamar mandi : 1', 'ruang tamu', 'dapur', 'mezzanine', 'garasi', 'taman', 'teras', '# harga sudah termasuk #', '√ ac', '√ biaya notaris', '√ biaya balik nama shm', '√ biaya surat - surat', '√ torn air', '√ air pam', '√ listrik token 1300 watt', 'tersedia posisi di hook dan pojok', 'tersedia rumah type :', '36/50', '40/60', '40/70', '45/80', '50/90', '60/100', '65/120', 'spesifikasi :', 'pondasi batu kali + cakar ayam + sloop cor', 'dinding hebel, dobel dinding', 'closed duduk', 'listrik token 1300 watt', 'air pdam', 'pintu panel', 'kusen alumunium', 'atap genteng kanmuri', 'rangka atap baja ringan', 'plafond gypsum', 'lantai full granit 60x60', '"" lokasi sangat strategis ""', 'ke stasiun depok lama 5 menit', 'ke stasiun citayam 5 menit', 'dekat pintu tol desari', 'dekat pintu tol margonda', 'dekat kampus ui , bsi, gunadarma', 'dekat sekolah smp negri 9 depok', 'dekat sekolah smp darma pertiwi', 'dekat sekolah smp fazar plus', 'dekat sekolah cakra buana', 'dekat sekolah al-azhar', 'dekat sekolah smk almutadin', 'dekat sekolah smk izzata', 'dekat sdit, tk, paud', 'dekat pasar tradisional dan swalayan', 'dekat alfamart, indomart, alfamidi, atm centre', 'dekat mall dtc, mall depok, plaza depok', 'dekat itc depok, transmart depok', 'dekat margocity dan depok town square', 'dekat puskesmas , apotik, klinik, bidan', 'dekat rs hermina, rs citama, rs bakti yudha', 'dekat rsud depok, rs mitra keluarga', 'dekat spbu, toko elektronik, toko furniture, dll', 'dekat bank bca, bni, btn, bri, dll', 'dekat wisata air dan wisata kuliner .', 'info lebih lengkap via whatsapp']",8 September 2024,9,2024,Linda,,,"['https://apollo.olx.co.id/v1/files/66dcfacc220eb-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfacd6d03c-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfaceeec4a-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfacfbfa4-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfad078872-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfad08eb54-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfad18e1c-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfad24a1a5-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfad3f3311-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfad445bf4-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfad4de2ab-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfad53370e-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfad6237f6-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfad7e21a0-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfad7c43e0-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfad89a854-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfad96a89c-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfadb7fc22-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfadce9fc5-ID/image', 'https://apollo.olx.co.id/v1/files/66dcfadd398-ID/image']",1,1,1,1,1,1,0
https://www.olx.co.id/item/apartemen-margonda-residence3-depok-full-furnish-iid-916741874,916741874,Apartemen margonda residence3 depok full furnish,259000000.0,Apartemen,25.0,25.0,1,1,0.0,0.0,0.0,0.0,0,1.0,,Margonda residence3 depok,Beji,Depok Kota,Beji,Beji,0,0,"['Refrigerator', 'Gordyn', 'AC', 'Swimming Pool', 'PAM']","['jual apartemen margonda residence3 strategis lokasi diatas mall', 'bandingkan lokasi, gedung luar dlm dgn margonda residence 1 dan 2 pasti lbh bgs dan lbh baru bangunan dan lokasi strategis jauh bedanya', 'lt 10 view bagus', 'kolam renang dan gunung kampus ui', 'jrg apartemen di depok yg bawahnya lgs mall lokasi sgt strategis', 'fasilitas komplit kolam renang dll', 'full furnished', 'ac kulkas meja lemari', 'spring bed mahal spek hotel', 'lokasi sgt strategis dkt kampus ui', 'gunadarma mall pasar hotel', 'history bersih krn hy dipakai anak', 'kuliah ui gk pernah di sewakan ke org lain, bs tkr tambah dgn mobil', 'hub saya pemilik lgs wa saja']",12 September 2024,9,2024,Pengguna olx terverifikasi,,,['https://statics.olx.co.id/olxid/misc/emptyState_v1.png'],1,1,1,1,1,0,0
